pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
380641738,lra/chc-lra-0026.smt2,7589566,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,9.76559,3.96386,5.9746808E7,starexec-unknown
380641739,lra/chc-lra-0026.smt2,7589566,rebus v1.5,20525,def,303851,complete,11.5787,11.5774,191888.0,unsat
380641740,lra/chc-lra-0026.smt2,7589566,spacer,19768,def,300997,complete,15.286,15.2863,209560.0,unsat
380641741,lra/chc-lra-0026.smt2,7589566,TransfHORNer,20513,default,303835,timeout (cpu),900.05,900.858,3784616.0,starexec-unknown
380641518,lra/chc-lra-0027.smt2,7589539,PECOS-v1.10,20409,lra.sh,303281,timeout (cpu),900.01,900.213,4.0076912E7,starexec-unknown
380641519,lra/chc-lra-0027.smt2,7589539,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.20975,1.3892,1.5712036E7,starexec-unknown
380641520,lra/chc-lra-0027.smt2,7589539,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,901.534,287376.0,starexec-unknown
380641521,lra/chc-lra-0027.smt2,7589539,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.03,812.122,5.9470372E7,starexec-unknown
380641522,lra/chc-lra-0027.smt2,7589539,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.9047,5.03974,5.9745052E7,starexec-unknown
380641523,lra/chc-lra-0027.smt2,7589539,rebus v1.5,20525,def,303851,complete,29.4833,29.4838,199240.0,sat
380641524,lra/chc-lra-0027.smt2,7589539,spacer,19768,def,300997,complete,79.8233,79.8279,310104.0,sat
380641525,lra/chc-lra-0027.smt2,7589539,TransfHORNer,20513,default,303835,timeout (cpu),900.08,901.045,3532456.0,starexec-unknown
380642446,lra/chc-lra-0028.smt2,7589655,PECOS-v1.10,20409,lra.sh,303281,timeout (cpu),900.05,900.204,4.0939656E7,starexec-unknown
380642447,lra/chc-lra-0028.smt2,7589655,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.32192,1.22407,1.5712092E7,starexec-unknown
380642448,lra/chc-lra-0028.smt2,7589655,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.05,899.842,286732.0,starexec-unknown
380642449,lra/chc-lra-0028.smt2,7589655,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.07,827.333,5.9470372E7,starexec-unknown
380642450,lra/chc-lra-0028.smt2,7589655,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,9.98346,4.19493,5.9814688E7,starexec-unknown
380642451,lra/chc-lra-0028.smt2,7589655,rebus v1.5,20525,def,303851,complete,4.2891,2.17846,162512.0,sat
380642452,lra/chc-lra-0028.smt2,7589655,spacer,19768,def,300997,complete,4.09913,4.09923,167460.0,sat
380642453,lra/chc-lra-0028.smt2,7589655,TransfHORNer,20513,default,303835,complete,309.184,309.437,3280936.0,sat
380642422,lra/chc-lra-0029.smt2,7589652,PECOS-v1.10,20409,lra.sh,303281,timeout (cpu),900.04,903.564,332512.0,starexec-unknown
380642423,lra/chc-lra-0029.smt2,7589652,Eldarica 2.0alpha 12GB,20382,def,303234,complete,24.7192,7.60055,1.6304996E7,sat
380642424,lra/chc-lra-0029.smt2,7589652,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,894.352,314296.0,starexec-unknown
380642425,lra/chc-lra-0029.smt2,7589652,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.04,824.854,5.9470372E7,starexec-unknown
380642426,lra/chc-lra-0029.smt2,7589652,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,183.688,145.272,6.0227052E7,sat
380642427,lra/chc-lra-0029.smt2,7589652,rebus v1.5,20525,def,303851,complete,7.2631,7.2638,174068.0,sat
380642428,lra/chc-lra-0029.smt2,7589652,spacer,19768,def,300997,complete,3.68096,3.68094,166564.0,sat
380642429,lra/chc-lra-0029.smt2,7589652,TransfHORNer,20513,default,303835,timeout (cpu),900.03,901.015,1625996.0,starexec-unknown
380641726,lra/chc-lra-0030.smt2,7589565,PECOS-v1.10,20409,lra.sh,303281,complete,3.03153,3.03108,319284.0,starexec-unknown
380641727,lra/chc-lra-0030.smt2,7589565,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.08,616.206,2.4307036E7,starexec-unknown
380641728,lra/chc-lra-0030.smt2,7589565,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.09,886.287,273244.0,starexec-unknown
380641729,lra/chc-lra-0030.smt2,7589565,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,67.925,34.8196,5.9540008E7,sat
380641730,lra/chc-lra-0030.smt2,7589565,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.09,890.626,5.9843752E7,starexec-unknown
380641731,lra/chc-lra-0030.smt2,7589565,rebus v1.5,20525,def,303851,complete,180.434,180.428,192068.0,sat
380641732,lra/chc-lra-0030.smt2,7589565,spacer,19768,def,300997,complete,176.991,177.053,393728.0,sat
380641733,lra/chc-lra-0030.smt2,7589565,TransfHORNer,20513,default,303835,timeout (cpu),900.05,900.903,4688768.0,starexec-unknown
380641526,lra/chc-lra-0031.smt2,7589540,PECOS-v1.10,20409,lra.sh,303281,complete,3.09355,3.17104,319284.0,starexec-unknown
380641527,lra/chc-lra-0031.smt2,7589540,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.27,630.259,2.429884E7,starexec-unknown
380641528,lra/chc-lra-0031.smt2,7589540,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,886.246,275380.0,starexec-unknown
380641529,lra/chc-lra-0031.smt2,7589540,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,127.872,86.6337,5.9540008E7,sat
380641530,lra/chc-lra-0031.smt2,7589540,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.22,332.409,5.9843832E7,starexec-unknown
380641531,lra/chc-lra-0031.smt2,7589540,rebus v1.5,20525,def,303851,complete,222.839,222.859,185332.0,sat
380641532,lra/chc-lra-0031.smt2,7589540,spacer,19768,def,300997,complete,66.9617,66.9634,279512.0,sat
380641533,lra/chc-lra-0031.smt2,7589540,TransfHORNer,20513,default,303835,complete,114.894,115.068,1312152.0,unsat
380642534,lra/chc-lra-0032.smt2,7589666,PECOS-v1.10,20409,lra.sh,303281,complete,3.02267,3.02238,319284.0,starexec-unknown
380642535,lra/chc-lra-0032.smt2,7589666,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.02,866.317,1.6241876E7,starexec-unknown
380642536,lra/chc-lra-0032.smt2,7589666,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.09,899.26,277344.0,starexec-unknown
380642537,lra/chc-lra-0032.smt2,7589666,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.03,835.106,5.9470952E7,starexec-unknown
380642538,lra/chc-lra-0032.smt2,7589666,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.0,885.233,5.984378E7,starexec-unknown
380642539,lra/chc-lra-0032.smt2,7589666,rebus v1.5,20525,def,303851,complete,167.605,167.625,199392.0,sat
380642540,lra/chc-lra-0032.smt2,7589666,spacer,19768,def,300997,complete,641.783,641.865,598384.0,sat
380642541,lra/chc-lra-0032.smt2,7589666,TransfHORNer,20513,default,303835,timeout (cpu),900.04,900.943,4764192.0,starexec-unknown
380642334,lra/chc-lra-0033.smt2,7589641,PECOS-v1.10,20409,lra.sh,303281,complete,2.93046,2.93034,319284.0,starexec-unknown
380642335,lra/chc-lra-0033.smt2,7589641,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.07,851.714,2.4329584E7,starexec-unknown
380642336,lra/chc-lra-0033.smt2,7589641,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,899.285,276244.0,starexec-unknown
380642337,lra/chc-lra-0033.smt2,7589641,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,214.788,168.041,5.9540008E7,sat
380642338,lra/chc-lra-0033.smt2,7589641,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.01,828.443,5.9843728E7,starexec-unknown
380642339,lra/chc-lra-0033.smt2,7589641,rebus v1.5,20525,def,303851,complete,174.271,174.284,178164.0,sat
380642340,lra/chc-lra-0033.smt2,7589641,spacer,19768,def,300997,complete,82.6746,82.7299,328404.0,sat
380642341,lra/chc-lra-0033.smt2,7589641,TransfHORNer,20513,default,303835,timeout (cpu),900.05,900.943,4654892.0,starexec-unknown
380642182,lra/chc-lra-0034.smt2,7589622,PECOS-v1.10,20409,lra.sh,303281,complete,3.59167,3.59114,319284.0,starexec-unknown
380642183,lra/chc-lra-0034.smt2,7589622,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.02,818.894,2.4327536E7,starexec-unknown
380642184,lra/chc-lra-0034.smt2,7589622,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.03,896.083,275560.0,starexec-unknown
380642185,lra/chc-lra-0034.smt2,7589622,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,131.91,93.1839,5.9540008E7,sat
380642186,lra/chc-lra-0034.smt2,7589622,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,784.377,5.9843944E7,starexec-unknown
380642187,lra/chc-lra-0034.smt2,7589622,rebus v1.5,20525,def,303851,complete,208.143,208.134,185332.0,sat
380642188,lra/chc-lra-0034.smt2,7589622,spacer,19768,def,300997,complete,67.6134,67.6154,275280.0,sat
380642189,lra/chc-lra-0034.smt2,7589622,TransfHORNer,20513,default,303835,timeout (cpu),900.07,901.031,5466012.0,starexec-unknown
380642126,lra/chc-lra-0035.smt2,7589615,PECOS-v1.10,20409,lra.sh,303281,timeout (cpu),900.07,900.206,319284.0,starexec-unknown
380642127,lra/chc-lra-0035.smt2,7589615,Eldarica 2.0alpha 12GB,20382,def,303234,complete,47.5043,7.11821,1.656714E7,sat
380642128,lra/chc-lra-0035.smt2,7589615,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.0,885.564,336608.0,starexec-unknown
380642129,lra/chc-lra-0035.smt2,7589615,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,822.082,5.9470372E7,starexec-unknown
380642130,lra/chc-lra-0035.smt2,7589615,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,26.642,10.0899,6.0157248E7,sat
380642131,lra/chc-lra-0035.smt2,7589615,rebus v1.5,20525,def,303851,complete,2.84535,2.84485,172024.0,sat
380642132,lra/chc-lra-0035.smt2,7589615,spacer,19768,def,300997,complete,16.9017,16.9025,199912.0,sat
380642133,lra/chc-lra-0035.smt2,7589615,TransfHORNer,20513,default,303835,timeout (cpu),900.01,900.958,1640196.0,starexec-unknown
380641910,lra/chc-lra-0036.smt2,7589588,PECOS-v1.10,20409,lra.sh,303281,complete,3.39401,3.44951,319284.0,starexec-unknown
380641911,lra/chc-lra-0036.smt2,7589588,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.04,710.078,1.5712092E7,starexec-unknown
380641912,lra/chc-lra-0036.smt2,7589588,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,876.182,183248.0,starexec-unknown
380641913,lra/chc-lra-0036.smt2,7589588,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,72.4639,42.746,5.9540008E7,sat
380641914,lra/chc-lra-0036.smt2,7589588,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.08,886.466,5.9843924E7,starexec-unknown
380641915,lra/chc-lra-0036.smt2,7589588,rebus v1.5,20525,def,303851,complete,249.841,249.838,199388.0,sat
380641916,lra/chc-lra-0036.smt2,7589588,spacer,19768,def,300997,complete,389.854,389.91,538372.0,sat
380641917,lra/chc-lra-0036.smt2,7589588,TransfHORNer,20513,default,303835,timeout (cpu),900.07,900.944,5331928.0,starexec-unknown
380641854,lra/chc-lra-0037.smt2,7589581,PECOS-v1.10,20409,lra.sh,303281,complete,138.715,138.721,4.7983684E7,starexec-unknown
380641855,lra/chc-lra-0037.smt2,7589581,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.01,426.632,1.7027424E7,starexec-unknown
380641856,lra/chc-lra-0037.smt2,7589581,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,897.051,287840.0,starexec-unknown
380641857,lra/chc-lra-0037.smt2,7589581,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,830.875,5.9470372E7,starexec-unknown
380641858,lra/chc-lra-0037.smt2,7589581,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.09,836.922,6.0223964E7,starexec-unknown
380641859,lra/chc-lra-0037.smt2,7589581,rebus v1.5,20525,def,303851,timeout (cpu),900.01,900.09,373860.0,starexec-unknown
380641860,lra/chc-lra-0037.smt2,7589581,spacer,19768,def,300997,timeout (cpu),900.04,900.12,604596.0,starexec-unknown
380641861,lra/chc-lra-0037.smt2,7589581,TransfHORNer,20513,default,303835,complete,9.9064,9.99377,1268268.0,unsat
380642238,lra/chc-lra-0038.smt2,7589629,PECOS-v1.10,20409,lra.sh,303281,timeout (cpu),900.03,902.647,984660.0,starexec-unknown
380642239,lra/chc-lra-0038.smt2,7589629,Eldarica 2.0alpha 12GB,20382,def,303234,complete,40.5002,11.5237,1.6308612E7,sat
380642240,lra/chc-lra-0038.smt2,7589629,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.03,897.043,306980.0,starexec-unknown
380642241,lra/chc-lra-0038.smt2,7589629,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,830.641,5.9470372E7,starexec-unknown
380642242,lra/chc-lra-0038.smt2,7589629,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.03,889.433,5.984356E7,starexec-unknown
380642243,lra/chc-lra-0038.smt2,7589629,rebus v1.5,20525,def,303851,complete,16.6129,16.6126,189136.0,sat
380642244,lra/chc-lra-0038.smt2,7589629,spacer,19768,def,300997,complete,53.7241,53.7308,300720.0,sat
380642245,lra/chc-lra-0038.smt2,7589629,TransfHORNer,20513,default,303835,timeout (cpu),900.05,900.943,1678804.0,starexec-unknown
380642070,lra/chc-lra-0039.smt2,7589608,PECOS-v1.10,20409,lra.sh,303281,complete,3.95281,3.95698,319392.0,starexec-unknown
380642071,lra/chc-lra-0039.smt2,7589608,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,638.144,1.5712752E7,starexec-unknown
380642072,lra/chc-lra-0039.smt2,7589608,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,900.019,181900.0,starexec-unknown
380642073,lra/chc-lra-0039.smt2,7589608,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.04,845.309,5.9470372E7,starexec-unknown
380642074,lra/chc-lra-0039.smt2,7589608,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.07,798.792,5.9844184E7,starexec-unknown
380642075,lra/chc-lra-0039.smt2,7589608,rebus v1.5,20525,def,303851,complete,384.695,384.736,197188.0,sat
380642076,lra/chc-lra-0039.smt2,7589608,spacer,19768,def,300997,complete,69.5798,69.5942,652416.0,sat
380642077,lra/chc-lra-0039.smt2,7589608,TransfHORNer,20513,default,303835,complete,197.941,198.041,1716024.0,unsat
380641798,lra/chc-lra-0040.smt2,7589574,PECOS-v1.10,20409,lra.sh,303281,complete,5.59275,5.60079,319284.0,starexec-unknown
380641799,lra/chc-lra-0040.smt2,7589574,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.7305,1.30393,1.5712608E7,starexec-unknown
380641800,lra/chc-lra-0040.smt2,7589574,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.13,899.321,343020.0,starexec-unknown
380641801,lra/chc-lra-0040.smt2,7589574,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.08,854.426,5.9472728E7,starexec-unknown
380641802,lra/chc-lra-0040.smt2,7589574,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.1599,4.01737,5.9773848E7,starexec-unknown
380641803,lra/chc-lra-0040.smt2,7589574,rebus v1.5,20525,def,303851,complete,2.60326,2.60263,162508.0,sat
380641804,lra/chc-lra-0040.smt2,7589574,spacer,19768,def,300997,complete,3.49315,3.49311,174384.0,sat
380641805,lra/chc-lra-0040.smt2,7589574,TransfHORNer,20513,default,303835,timeout (cpu),900.06,901.549,9705260.0,starexec-unknown
380641974,lra/chc-lra-0041.smt2,7589596,PECOS-v1.10,20409,lra.sh,303281,complete,5.39033,5.69996,319284.0,starexec-unknown
380641975,lra/chc-lra-0041.smt2,7589596,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.66142,1.28443,1.5712608E7,starexec-unknown
380641976,lra/chc-lra-0041.smt2,7589596,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,899.175,338708.0,starexec-unknown
380641977,lra/chc-lra-0041.smt2,7589596,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.08,820.829,5.9470372E7,starexec-unknown
380641978,lra/chc-lra-0041.smt2,7589596,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,11.0696,4.41347,5.9771084E7,starexec-unknown
380641979,lra/chc-lra-0041.smt2,7589596,rebus v1.5,20525,def,303851,complete,3.49774,3.49691,165584.0,sat
380641980,lra/chc-lra-0041.smt2,7589596,spacer,19768,def,300997,complete,3.49878,3.49906,168964.0,sat
380641981,lra/chc-lra-0041.smt2,7589596,TransfHORNer,20513,default,303835,timeout (cpu),900.06,901.349,9705588.0,starexec-unknown
380642038,lra/chc-lra-0042.smt2,7589604,PECOS-v1.10,20409,lra.sh,303281,complete,5.58325,5.58271,319284.0,starexec-unknown
380642039,lra/chc-lra-0042.smt2,7589604,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.78942,1.3161,1.5712608E7,starexec-unknown
380642040,lra/chc-lra-0042.smt2,7589604,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.01,899.237,338416.0,starexec-unknown
380642041,lra/chc-lra-0042.smt2,7589604,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,812.874,5.9470372E7,starexec-unknown
380642042,lra/chc-lra-0042.smt2,7589604,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,11.3792,4.33772,5.9745052E7,starexec-unknown
380642043,lra/chc-lra-0042.smt2,7589604,rebus v1.5,20525,def,303851,complete,2.99916,2.99842,164560.0,sat
380642044,lra/chc-lra-0042.smt2,7589604,spacer,19768,def,300997,complete,3.83862,3.83861,176252.0,sat
380642045,lra/chc-lra-0042.smt2,7589604,TransfHORNer,20513,default,303835,timeout (cpu),900.09,901.34,9705588.0,starexec-unknown
380642262,lra/chc-lra-0043.smt2,7589632,PECOS-v1.10,20409,lra.sh,303281,complete,5.55932,5.55901,319388.0,starexec-unknown
380642263,lra/chc-lra-0043.smt2,7589632,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.74718,1.30911,1.5712092E7,starexec-unknown
380642264,lra/chc-lra-0043.smt2,7589632,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,899.61,339524.0,starexec-unknown
380642265,lra/chc-lra-0043.smt2,7589632,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.06,846.926,5.9470372E7,starexec-unknown
380642266,lra/chc-lra-0043.smt2,7589632,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.4073,4.13059,5.9814688E7,starexec-unknown
380642267,lra/chc-lra-0043.smt2,7589632,rebus v1.5,20525,def,303851,complete,9.10142,9.10119,178896.0,sat
380642268,lra/chc-lra-0043.smt2,7589632,spacer,19768,def,300997,complete,55.3067,55.3072,299732.0,sat
380642269,lra/chc-lra-0043.smt2,7589632,TransfHORNer,20513,default,303835,timeout (cpu),900.1,902.511,2.5167016E7,starexec-unknown
380642382,lra/chc-lra-0044.smt2,7589647,PECOS-v1.10,20409,lra.sh,303281,complete,5.58324,5.70385,319284.0,starexec-unknown
380642383,lra/chc-lra-0044.smt2,7589647,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.74306,1.31165,1.5712608E7,starexec-unknown
380642384,lra/chc-lra-0044.smt2,7589647,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,899.561,339472.0,starexec-unknown
380642385,lra/chc-lra-0044.smt2,7589647,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.07,823.975,5.9472576E7,starexec-unknown
380642386,lra/chc-lra-0044.smt2,7589647,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,9.98438,4.11272,5.9842932E7,starexec-unknown
380642387,lra/chc-lra-0044.smt2,7589647,rebus v1.5,20525,def,303851,complete,8.95788,8.95731,178892.0,sat
380642388,lra/chc-lra-0044.smt2,7589647,spacer,19768,def,300997,complete,26.0298,26.0434,253156.0,sat
380642389,lra/chc-lra-0044.smt2,7589647,TransfHORNer,20513,default,303835,timeout (cpu),900.03,902.473,2.516702E7,starexec-unknown
380642478,lra/chc-lra-0045.smt2,7589659,PECOS-v1.10,20409,lra.sh,303281,complete,4.1766,4.17634,319284.0,starexec-unknown
380642479,lra/chc-lra-0045.smt2,7589659,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.11,582.751,2.4327536E7,starexec-unknown
380642480,lra/chc-lra-0045.smt2,7589659,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,886.168,275716.0,starexec-unknown
380642481,lra/chc-lra-0045.smt2,7589659,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,273.725,225.724,5.9540008E7,sat
380642482,lra/chc-lra-0045.smt2,7589659,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.23,541.554,5.9845916E7,starexec-unknown
380642483,lra/chc-lra-0045.smt2,7589659,rebus v1.5,20525,def,303851,complete,367.612,367.631,197192.0,sat
380642484,lra/chc-lra-0045.smt2,7589659,spacer,19768,def,300997,complete,174.417,174.423,376924.0,sat
380642485,lra/chc-lra-0045.smt2,7589659,TransfHORNer,20513,default,303835,timeout (cpu),900.08,901.439,6600504.0,starexec-unknown
380641598,lra/chc-lra-0046.smt2,7589549,PECOS-v1.10,20409,lra.sh,303281,complete,5.45154,5.4512,319284.0,starexec-unknown
380641599,lra/chc-lra-0046.smt2,7589549,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.44311,1.52766,1.5712732E7,starexec-unknown
380641600,lra/chc-lra-0046.smt2,7589549,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,899.579,343048.0,starexec-unknown
380641601,lra/chc-lra-0046.smt2,7589549,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.03,839.06,5.9470372E7,starexec-unknown
380641602,lra/chc-lra-0046.smt2,7589549,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,11.0993,24.1954,5.9843484E7,starexec-unknown
380641603,lra/chc-lra-0046.smt2,7589549,rebus v1.5,20525,def,303851,complete,2.81819,2.81725,161488.0,sat
380641604,lra/chc-lra-0046.smt2,7589549,spacer,19768,def,300997,complete,3.09801,3.09787,166984.0,sat
380641605,lra/chc-lra-0046.smt2,7589549,TransfHORNer,20513,default,303835,timeout (cpu),900.09,901.439,9719648.0,starexec-unknown
380641662,lra/chc-lra-0047.smt2,7589557,PECOS-v1.10,20409,lra.sh,303281,complete,5.44451,5.44912,319388.0,starexec-unknown
380641663,lra/chc-lra-0047.smt2,7589557,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.75946,1.31263,1.5712608E7,starexec-unknown
380641664,lra/chc-lra-0047.smt2,7589557,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.13,899.356,340808.0,starexec-unknown
380641665,lra/chc-lra-0047.smt2,7589557,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.01,827.187,5.9470372E7,starexec-unknown
380641666,lra/chc-lra-0047.smt2,7589557,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.9945,4.80929,5.97718E7,starexec-unknown
380641667,lra/chc-lra-0047.smt2,7589557,rebus v1.5,20525,def,303851,complete,2.34127,2.34072,163532.0,sat
380641668,lra/chc-lra-0047.smt2,7589557,spacer,19768,def,300997,complete,3.79991,3.80582,174480.0,sat
380641669,lra/chc-lra-0047.smt2,7589557,TransfHORNer,20513,default,303835,timeout (cpu),900.02,901.544,9719956.0,starexec-unknown
380642310,lra/chc-lra-0048.smt2,7589638,PECOS-v1.10,20409,lra.sh,303281,complete,5.63348,5.96345,319284.0,starexec-unknown
380642311,lra/chc-lra-0048.smt2,7589638,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.6824,1.27494,1.5712608E7,starexec-unknown
380642312,lra/chc-lra-0048.smt2,7589638,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.07,899.262,340976.0,starexec-unknown
380642313,lra/chc-lra-0048.smt2,7589638,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,831.022,5.9540008E7,starexec-unknown
380642314,lra/chc-lra-0048.smt2,7589638,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.3415,4.13824,5.981644E7,starexec-unknown
380642315,lra/chc-lra-0048.smt2,7589638,rebus v1.5,20525,def,303851,complete,2.56546,2.5648,163536.0,sat
380642316,lra/chc-lra-0048.smt2,7589638,spacer,19768,def,300997,complete,3.46276,3.46342,169472.0,sat
380642317,lra/chc-lra-0048.smt2,7589638,TransfHORNer,20513,default,303835,timeout (cpu),900.05,901.358,9719956.0,starexec-unknown
380642558,lra/chc-lra-0049.smt2,7589669,PECOS-v1.10,20409,lra.sh,303281,complete,5.51069,5.59133,319392.0,starexec-unknown
380642559,lra/chc-lra-0049.smt2,7589669,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.75345,1.32342,1.5713452E7,starexec-unknown
380642560,lra/chc-lra-0049.smt2,7589669,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.12,899.458,339856.0,starexec-unknown
380642561,lra/chc-lra-0049.smt2,7589669,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.05,847.052,5.9470372E7,starexec-unknown
380642562,lra/chc-lra-0049.smt2,7589669,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,10.7776,4.24888,5.9773296E7,starexec-unknown
380642563,lra/chc-lra-0049.smt2,7589669,rebus v1.5,20525,def,303851,complete,8.38988,8.38992,180940.0,sat
380642564,lra/chc-lra-0049.smt2,7589669,spacer,19768,def,300997,complete,26.1287,26.1298,239256.0,sat
380642565,lra/chc-lra-0049.smt2,7589669,TransfHORNer,20513,default,303835,timeout (cpu),900.07,902.633,2.5273048E7,starexec-unknown
380641614,lra/chc-lra-0050.smt2,7589551,PECOS-v1.10,20409,lra.sh,303281,complete,5.58859,5.58836,319284.0,starexec-unknown
380641615,lra/chc-lra-0050.smt2,7589551,Eldarica 2.0alpha 12GB,20382,def,303234,complete,2.81491,1.34791,1.5712608E7,starexec-unknown
