pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result
380643339,lia/chc-lia-0256.smt2,7589782,rebus v1.5,20525,def,303851,complete,145.559,145.571,384928.0,sat
380643340,lia/chc-lia-0256.smt2,7589782,spacer,19768,def,300997,complete,1.5542,1.55423,192632.0,sat
380643341,lia/chc-lia-0256.smt2,7589782,TransfHORNer,20513,default,303835,complete,57.2202,57.2265,659496.0,starexec-unknown
380644238,lia/chc-lia-0258.smt2,7589925,PECOS-v1.10,20409,lia.sh,303282,complete,116.008,121.843,324568.0,starexec-unknown
380644239,lia/chc-lia-0258.smt2,7589925,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.12,393.906,1.7156964E7,starexec-unknown
380644240,lia/chc-lia-0258.smt2,7589925,hoice v1.5.0,20413,hoice_default,303297,complete,248.29,248.11,334916.0,sat
380644241,lia/chc-lia-0258.smt2,7589925,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,156.727,121.013,5.9540016E7,sat
380644242,lia/chc-lia-0258.smt2,7589925,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,130.098,98.184,5.9857476E7,sat
380644243,lia/chc-lia-0258.smt2,7589925,rebus v1.5,20525,def,303851,complete,6.64645,6.6451,212500.0,sat
380644244,lia/chc-lia-0258.smt2,7589925,spacer,19768,def,300997,complete,1.11686,1.11687,193220.0,sat
380644245,lia/chc-lia-0258.smt2,7589925,TransfHORNer,20513,default,303835,timeout (cpu),900.02,902.476,5020372.0,starexec-unknown
380644286,lia/chc-lia-0259.smt2,7589931,PECOS-v1.10,20409,lia.sh,303282,complete,87.3019,92.9547,327120.0,starexec-unknown
380644287,lia/chc-lia-0259.smt2,7589931,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.02,454.055,1.7025376E7,starexec-unknown
380644288,lia/chc-lia-0259.smt2,7589931,hoice v1.5.0,20413,hoice_default,303297,complete,251.67,251.345,295868.0,sat
380644289,lia/chc-lia-0259.smt2,7589931,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,129.989,81.6285,5.9540016E7,starexec-unknown
380644290,lia/chc-lia-0259.smt2,7589931,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,19.1578,6.91737,5.9846976E7,starexec-unknown
380644291,lia/chc-lia-0259.smt2,7589931,rebus v1.5,20525,def,303851,complete,4.27344,4.27213,207388.0,sat
380644292,lia/chc-lia-0259.smt2,7589931,spacer,19768,def,300997,complete,0.931209,0.931224,210048.0,sat
380644293,lia/chc-lia-0259.smt2,7589931,TransfHORNer,20513,default,303835,complete,65.5558,65.6323,661832.0,starexec-unknown
380643574,lia/chc-lia-0260.smt2,7589818,PECOS-v1.10,20409,lia.sh,303282,complete,69.0599,72.2337,328744.0,starexec-unknown
380643575,lia/chc-lia-0260.smt2,7589818,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.27,399.467,1.6828768E7,starexec-unknown
380643576,lia/chc-lia-0260.smt2,7589818,hoice v1.5.0,20413,hoice_default,303297,complete,43.97,43.5765,302536.0,sat
380643577,lia/chc-lia-0260.smt2,7589818,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,502.8,449.852,5.9540016E7,starexec-unknown
380643578,lia/chc-lia-0260.smt2,7589818,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.12,306.645,5.9849364E7,starexec-unknown
380643579,lia/chc-lia-0260.smt2,7589818,rebus v1.5,20525,def,303851,complete,10.0901,10.0886,205088.0,sat
380643580,lia/chc-lia-0260.smt2,7589818,spacer,19768,def,300997,complete,1.87553,1.87543,228148.0,sat
380643581,lia/chc-lia-0260.smt2,7589818,TransfHORNer,20513,default,303835,memout,205.42,206.359,6.7160668E7,starexec-unknown
380643686,lia/chc-lia-0261.smt2,7589837,PECOS-v1.10,20409,lia.sh,303282,complete,70.4744,75.694,328744.0,starexec-unknown
380643687,lia/chc-lia-0261.smt2,7589837,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.11,400.198,1.6894304E7,starexec-unknown
380643688,lia/chc-lia-0261.smt2,7589837,hoice v1.5.0,20413,hoice_default,303297,complete,42.6,42.1083,302436.0,sat
380643689,lia/chc-lia-0261.smt2,7589837,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,381.856,331.712,5.9540016E7,starexec-unknown
380643690,lia/chc-lia-0261.smt2,7589837,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.18,299.307,5.9849368E7,starexec-unknown
380643691,lia/chc-lia-0261.smt2,7589837,rebus v1.5,20525,def,303851,complete,7.77174,7.77048,210240.0,sat
380643692,lia/chc-lia-0261.smt2,7589837,spacer,19768,def,300997,complete,1.79831,1.79823,228312.0,sat
380643693,lia/chc-lia-0261.smt2,7589837,TransfHORNer,20513,default,303835,memout,207.44,207.604,6.7146772E7,starexec-unknown
380644190,lia/chc-lia-0262.smt2,7589917,PECOS-v1.10,20409,lia.sh,303282,complete,63.8736,69.5517,319764.0,starexec-unknown
380644191,lia/chc-lia-0262.smt2,7589917,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.14,411.068,1.9122528E7,starexec-unknown
380644192,lia/chc-lia-0262.smt2,7589917,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.05,895.922,342400.0,starexec-unknown
380644193,lia/chc-lia-0262.smt2,7589917,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,169.702,130.017,5.9540016E7,starexec-unknown
380644194,lia/chc-lia-0262.smt2,7589917,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,291.199,5.9850152E7,starexec-unknown
380644195,lia/chc-lia-0262.smt2,7589917,rebus v1.5,20525,def,303851,timeout (cpu),900.02,900.12,338380.0,starexec-unknown
380644196,lia/chc-lia-0262.smt2,7589917,spacer,19768,def,300997,complete,1.11511,1.11496,205592.0,sat
380644197,lia/chc-lia-0262.smt2,7589917,TransfHORNer,20513,default,303835,memout,238.993,239.162,6.7132872E7,starexec-unknown
380644342,lia/chc-lia-0263.smt2,7589942,PECOS-v1.10,20409,lia.sh,303282,complete,69.4003,75.714,324248.0,starexec-unknown
380644343,lia/chc-lia-0263.smt2,7589942,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.1,419.034,2.154736E7,starexec-unknown
380644344,lia/chc-lia-0263.smt2,7589942,hoice v1.5.0,20413,hoice_default,303297,complete,181.888,181.085,298812.0,sat
380644345,lia/chc-lia-0263.smt2,7589942,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,114.94,71.5486,5.9540016E7,starexec-unknown
380644346,lia/chc-lia-0263.smt2,7589942,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.02,869.563,5.9852132E7,starexec-unknown
380644347,lia/chc-lia-0263.smt2,7589942,rebus v1.5,20525,def,303851,timeout (cpu),900.08,900.206,451548.0,starexec-unknown
380644348,lia/chc-lia-0263.smt2,7589942,spacer,19768,def,300997,timeout (cpu),900.03,900.113,2088924.0,starexec-unknown
380644349,lia/chc-lia-0263.smt2,7589942,TransfHORNer,20513,default,303835,complete,54.8066,54.8027,658632.0,starexec-unknown
380645222,lia/chc-lia-0265.smt2,7590081,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.04,910.307,7525180.0,starexec-unknown
380645223,lia/chc-lia-0265.smt2,7590081,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,394.848,2.1354852E7,starexec-unknown
380645224,lia/chc-lia-0265.smt2,7590081,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.09,880.118,750016.0,starexec-unknown
380645225,lia/chc-lia-0265.smt2,7590081,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,179.53,139.459,5.9540016E7,starexec-unknown
380645226,lia/chc-lia-0265.smt2,7590081,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.01,326.172,5.9849408E7,starexec-unknown
380645227,lia/chc-lia-0265.smt2,7590081,rebus v1.5,20525,def,303851,complete,112.389,112.389,385768.0,sat
380645228,lia/chc-lia-0265.smt2,7590081,spacer,19768,def,300997,complete,10.7664,10.7664,1209328.0,sat
380645229,lia/chc-lia-0265.smt2,7590081,TransfHORNer,20513,default,303835,complete,566.44,566.536,3.5612508E7,starexec-unknown
380643206,lia/chc-lia-0267.smt2,7589761,PECOS-v1.10,20409,lia.sh,303282,complete,147.83,148.478,330048.0,starexec-unknown
380643207,lia/chc-lia-0267.smt2,7589761,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.36,506.081,1.695984E7,starexec-unknown
380643208,lia/chc-lia-0267.smt2,7589761,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.03,889.219,574388.0,starexec-unknown
380643209,lia/chc-lia-0267.smt2,7589761,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,142.628,101.01,5.9540016E7,sat
380643210,lia/chc-lia-0267.smt2,7589761,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,15.0202,5.54882,5.9468332E7,starexec-unknown
380643211,lia/chc-lia-0267.smt2,7589761,rebus v1.5,20525,def,303851,complete,17.9167,17.9147,276692.0,sat
380643212,lia/chc-lia-0267.smt2,7589761,spacer,19768,def,300997,complete,1.25737,1.25734,219384.0,sat
380643213,lia/chc-lia-0267.smt2,7589761,TransfHORNer,20513,default,303835,complete,105.981,105.984,664636.0,starexec-unknown
380644854,lia/chc-lia-0268.smt2,7590020,PECOS-v1.10,20409,lia.sh,303282,complete,190.72,190.831,331500.0,starexec-unknown
380644855,lia/chc-lia-0268.smt2,7590020,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.09,455.157,2.4735844E7,starexec-unknown
380644856,lia/chc-lia-0268.smt2,7590020,hoice v1.5.0,20413,hoice_default,303297,complete,585.36,583.512,314600.0,unsat
380644857,lia/chc-lia-0268.smt2,7590020,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,219.9,174.04,5.9540016E7,starexec-unknown
380644858,lia/chc-lia-0268.smt2,7590020,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,16.8317,6.0829,5.9537968E7,starexec-unknown
380644859,lia/chc-lia-0268.smt2,7590020,rebus v1.5,20525,def,303851,complete,425.976,425.999,657508.0,unsat
380644860,lia/chc-lia-0268.smt2,7590020,spacer,19768,def,300997,complete,5.18613,5.1861,290408.0,unsat
380644861,lia/chc-lia-0268.smt2,7590020,TransfHORNer,20513,default,303835,complete,138.162,138.168,666084.0,starexec-unknown
380645062,lia/chc-lia-0269.smt2,7590056,PECOS-v1.10,20409,lia.sh,303282,complete,97.615,98.3436,326220.0,starexec-unknown
380645063,lia/chc-lia-0269.smt2,7590056,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.02,494.05,2.1027172E7,starexec-unknown
380645064,lia/chc-lia-0269.smt2,7590056,hoice v1.5.0,20413,hoice_default,303297,complete,593.01,574.63,357376.0,sat
380645065,lia/chc-lia-0269.smt2,7590056,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,250.587,198.603,5.9540016E7,starexec-unknown
380645066,lia/chc-lia-0269.smt2,7590056,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,16.9112,6.11105,5.9537968E7,starexec-unknown
380645067,lia/chc-lia-0269.smt2,7590056,rebus v1.5,20525,def,303851,complete,8.46788,8.46648,240640.0,sat
380645068,lia/chc-lia-0269.smt2,7590056,spacer,19768,def,300997,complete,21.6018,21.6017,451260.0,sat
380645069,lia/chc-lia-0269.smt2,7590056,TransfHORNer,20513,default,303835,complete,76.5954,76.6111,660948.0,starexec-unknown
380642694,lia/chc-lia-0270.smt2,7589691,PECOS-v1.10,20409,lia.sh,303282,complete,256.352,261.8,334496.0,starexec-unknown
380642695,lia/chc-lia-0270.smt2,7589691,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.12,458.05,2.475964E7,starexec-unknown
380642696,lia/chc-lia-0270.smt2,7589691,hoice v1.5.0,20413,hoice_default,303297,complete,748.44,742.316,427072.0,unsat
380642697,lia/chc-lia-0270.smt2,7589691,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,62.2039,22.622,5.9540016E7,unsat
380642698,lia/chc-lia-0270.smt2,7589691,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,15.0287,5.77965,5.9537968E7,starexec-unknown
380642699,lia/chc-lia-0270.smt2,7589691,rebus v1.5,20525,def,303851,complete,90.2667,90.2647,384960.0,unsat
380642700,lia/chc-lia-0270.smt2,7589691,spacer,19768,def,300997,complete,1.05957,1.05952,213508.0,unsat
380642701,lia/chc-lia-0270.smt2,7589691,TransfHORNer,20513,default,303835,timeout (cpu),900.09,901.619,1.0167728E7,starexec-unknown
380643150,lia/chc-lia-0271.smt2,7589754,PECOS-v1.10,20409,lia.sh,303282,complete,108.607,112.497,324396.0,starexec-unknown
380643151,lia/chc-lia-0271.smt2,7589754,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.06,436.71,1.7156448E7,starexec-unknown
380643152,lia/chc-lia-0271.smt2,7589754,hoice v1.5.0,20413,hoice_default,303297,complete,212.65,211.3,300172.0,sat
380643153,lia/chc-lia-0271.smt2,7589754,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,241.695,185.622,5.9540016E7,starexec-unknown
380643154,lia/chc-lia-0271.smt2,7589754,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.09,651.421,5.9854056E7,starexec-unknown
380643155,lia/chc-lia-0271.smt2,7589754,rebus v1.5,20525,def,303851,complete,41.4671,41.4704,316096.0,sat
380643156,lia/chc-lia-0271.smt2,7589754,spacer,19768,def,300997,complete,46.685,46.685,485152.0,sat
380643157,lia/chc-lia-0271.smt2,7589754,TransfHORNer,20513,default,303835,complete,81.1185,81.1442,658776.0,starexec-unknown
380644606,lia/chc-lia-0272.smt2,7589984,PECOS-v1.10,20409,lia.sh,303282,complete,262.717,262.73,363680.0,starexec-unknown
380644607,lia/chc-lia-0272.smt2,7589984,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.1,502.044,1.7025376E7,starexec-unknown
380644608,lia/chc-lia-0272.smt2,7589984,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.05,883.358,394560.0,starexec-unknown
380644609,lia/chc-lia-0272.smt2,7589984,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,212.424,159.519,5.9540016E7,unsat
380644610,lia/chc-lia-0272.smt2,7589984,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.04,851.03,5.9858696E7,starexec-unknown
380644611,lia/chc-lia-0272.smt2,7589984,rebus v1.5,20525,def,303851,timeout (cpu),900.0,900.127,319544.0,starexec-unknown
380644612,lia/chc-lia-0272.smt2,7589984,spacer,19768,def,300997,complete,3.09207,3.09216,260060.0,unsat
380644613,lia/chc-lia-0272.smt2,7589984,TransfHORNer,20513,default,303835,memout,427.308,427.477,6.7151052E7,starexec-unknown
380645270,lia/chc-lia-0273.smt2,7590090,PECOS-v1.10,20409,lia.sh,303282,complete,340.834,342.543,340500.0,starexec-unknown
380645271,lia/chc-lia-0273.smt2,7590090,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.12,759.746,2.5283928E7,starexec-unknown
380645272,lia/chc-lia-0273.smt2,7590090,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,900.213,217656.0,starexec-unknown
380645273,lia/chc-lia-0273.smt2,7590090,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,269.633,208.36,5.9540016E7,starexec-unknown
380645274,lia/chc-lia-0273.smt2,7590090,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,19.1925,8.52821,5.9468332E7,starexec-unknown
380645275,lia/chc-lia-0273.smt2,7590090,rebus v1.5,20525,def,303851,timeout (cpu),900.01,900.215,365112.0,starexec-unknown
380645276,lia/chc-lia-0273.smt2,7590090,spacer,19768,def,300997,complete,305.098,305.159,995628.0,unsat
380645277,lia/chc-lia-0273.smt2,7590090,TransfHORNer,20513,default,303835,complete,259.863,259.863,675120.0,starexec-unknown
380644134,lia/chc-lia-0274.smt2,7589908,PECOS-v1.10,20409,lia.sh,303282,complete,886.343,886.397,383636.0,starexec-unknown
380644135,lia/chc-lia-0274.smt2,7589908,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.01,855.937,2.5259372E7,starexec-unknown
380644136,lia/chc-lia-0274.smt2,7589908,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.02,900.112,211144.0,starexec-unknown
380644137,lia/chc-lia-0274.smt2,7589908,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,834.341,765.975,5.9540016E7,starexec-unknown
380644138,lia/chc-lia-0274.smt2,7589908,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,20.9498,7.70911,5.9537968E7,starexec-unknown
380644139,lia/chc-lia-0274.smt2,7589908,rebus v1.5,20525,def,303851,complete,20.3306,20.3284,308744.0,sat
380644140,lia/chc-lia-0274.smt2,7589908,spacer,19768,def,300997,complete,3.54789,3.5487,266440.0,sat
380644141,lia/chc-lia-0274.smt2,7589908,TransfHORNer,20513,default,303835,timeout (cpu),900.08,903.322,4.3064844E7,starexec-unknown
380644398,lia/chc-lia-0275.smt2,7589951,PECOS-v1.10,20409,lia.sh,303282,complete,122.386,124.225,325404.0,starexec-unknown
380644399,lia/chc-lia-0275.smt2,7589951,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.13,439.452,2.5413984E7,starexec-unknown
380644400,lia/chc-lia-0275.smt2,7589951,hoice v1.5.0,20413,hoice_default,303297,complete,482.51,477.951,379364.0,unsat
380644401,lia/chc-lia-0275.smt2,7589951,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,96.6241,50.0141,5.9540016E7,starexec-unknown
380644402,lia/chc-lia-0275.smt2,7589951,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,timeout (cpu),900.1,359.868,5.9855612E7,starexec-unknown
380644403,lia/chc-lia-0275.smt2,7589951,rebus v1.5,20525,def,303851,timeout (cpu),900.07,900.106,624256.0,starexec-unknown
380644404,lia/chc-lia-0275.smt2,7589951,spacer,19768,def,300997,complete,21.1822,21.1839,780932.0,unsat
380644405,lia/chc-lia-0275.smt2,7589951,TransfHORNer,20513,default,303835,complete,96.82,96.8275,660148.0,starexec-unknown
380643614,lia/chc-lia-0276.smt2,7589825,PECOS-v1.10,20409,lia.sh,303282,complete,229.746,229.777,332512.0,starexec-unknown
380643615,lia/chc-lia-0276.smt2,7589825,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.16,666.246,1.6371548E7,starexec-unknown
380643616,lia/chc-lia-0276.smt2,7589825,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,900.106,422392.0,starexec-unknown
380643617,lia/chc-lia-0276.smt2,7589825,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,531.723,468.131,5.9540016E7,unsat
380643618,lia/chc-lia-0276.smt2,7589825,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,19.2852,7.0976,5.9468332E7,starexec-unknown
380643619,lia/chc-lia-0276.smt2,7589825,rebus v1.5,20525,def,303851,timeout (cpu),900.05,900.114,416808.0,starexec-unknown
380643620,lia/chc-lia-0276.smt2,7589825,spacer,19768,def,300997,complete,14.3979,14.3979,425008.0,unsat
380643621,lia/chc-lia-0276.smt2,7589825,TransfHORNer,20513,default,303835,complete,177.018,177.031,667284.0,starexec-unknown
380643638,lia/chc-lia-0277.smt2,7589828,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.03,900.024,370156.0,starexec-unknown
380643639,lia/chc-lia-0277.smt2,7589828,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.07,870.722,1.6174424E7,starexec-unknown
380643640,lia/chc-lia-0277.smt2,7589828,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,900.095,215072.0,starexec-unknown
380643641,lia/chc-lia-0277.smt2,7589828,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.02,844.13,5.947038E7,starexec-unknown
380643642,lia/chc-lia-0277.smt2,7589828,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,21.9672,7.79137,5.9468332E7,starexec-unknown
380643643,lia/chc-lia-0277.smt2,7589828,rebus v1.5,20525,def,303851,complete,42.4779,42.4761,278016.0,sat
380643644,lia/chc-lia-0277.smt2,7589828,spacer,19768,def,300997,complete,9.60346,9.60421,361968.0,sat
380643645,lia/chc-lia-0277.smt2,7589828,TransfHORNer,20513,default,303835,complete,899.858,900.187,704836.0,starexec-unknown
380643942,lia/chc-lia-0278.smt2,7589878,PECOS-v1.10,20409,lia.sh,303282,complete,170.134,170.882,329240.0,starexec-unknown
380643943,lia/chc-lia-0278.smt2,7589878,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,424.997,2.5324908E7,starexec-unknown
380643944,lia/chc-lia-0278.smt2,7589878,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.03,894.855,362756.0,starexec-unknown
380643945,lia/chc-lia-0278.smt2,7589878,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.03,819.236,5.947038E7,starexec-unknown
380643946,lia/chc-lia-0278.smt2,7589878,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,19.1552,6.93673,5.9537968E7,starexec-unknown
380643947,lia/chc-lia-0278.smt2,7589878,rebus v1.5,20525,def,303851,timeout (cpu),900.01,900.203,607768.0,starexec-unknown
380643948,lia/chc-lia-0278.smt2,7589878,spacer,19768,def,300997,complete,322.028,322.079,1788920.0,unsat
380643949,lia/chc-lia-0278.smt2,7589878,TransfHORNer,20513,default,303835,complete,129.113,129.126,663840.0,starexec-unknown
380644590,lia/chc-lia-0279.smt2,7589982,PECOS-v1.10,20409,lia.sh,303282,complete,450.95,453.388,736580.0,starexec-unknown
380644591,lia/chc-lia-0279.smt2,7589982,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.1,511.598,1.7026828E7,starexec-unknown
380644592,lia/chc-lia-0279.smt2,7589982,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.04,894.683,380116.0,starexec-unknown
380644593,lia/chc-lia-0279.smt2,7589982,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,231.349,181.462,5.9540016E7,starexec-unknown
380644594,lia/chc-lia-0279.smt2,7589982,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,21.3096,8.61122,5.9468332E7,starexec-unknown
380644595,lia/chc-lia-0279.smt2,7589982,rebus v1.5,20525,def,303851,timeout (cpu),900.06,900.32,1307672.0,starexec-unknown
380644596,lia/chc-lia-0279.smt2,7589982,spacer,19768,def,300997,complete,610.47,610.508,2076480.0,sat
380644597,lia/chc-lia-0279.smt2,7589982,TransfHORNer,20513,default,303835,memout,521.88,521.955,6.7122504E7,starexec-unknown
380644510,lia/chc-lia-0280.smt2,7589969,PECOS-v1.10,20409,lia.sh,303282,complete,238.038,238.889,329888.0,starexec-unknown
380644511,lia/chc-lia-0280.smt2,7589969,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.11,476.911,1.695984E7,starexec-unknown
380644512,lia/chc-lia-0280.smt2,7589969,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,882.443,402184.0,starexec-unknown
380644513,lia/chc-lia-0280.smt2,7589969,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.034,817.318,5.9470596E7,starexec-unknown
380644514,lia/chc-lia-0280.smt2,7589969,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,19.8155,7.53674,5.9537968E7,starexec-unknown
380644515,lia/chc-lia-0280.smt2,7589969,rebus v1.5,20525,def,303851,timeout (cpu),900.04,900.2,1264352.0,starexec-unknown
380644516,lia/chc-lia-0280.smt2,7589969,spacer,19768,def,300997,complete,55.8266,55.8275,552676.0,unsat
380644517,lia/chc-lia-0280.smt2,7589969,TransfHORNer,20513,default,303835,complete,174.611,174.618,664480.0,starexec-unknown
380643998,lia/chc-lia-0281.smt2,7589889,PECOS-v1.10,20409,lia.sh,303282,complete,308.166,308.313,336540.0,starexec-unknown
380643999,lia/chc-lia-0281.smt2,7589889,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.06,605.428,2.9084E7,starexec-unknown
380644000,lia/chc-lia-0281.smt2,7589889,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.043,898.499,364944.0,starexec-unknown
380644001,lia/chc-lia-0281.smt2,7589889,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,423.041,354.887,5.9540016E7,starexec-unknown
380644002,lia/chc-lia-0281.smt2,7589889,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,21.3106,7.87155,5.9537968E7,starexec-unknown
380644003,lia/chc-lia-0281.smt2,7589889,rebus v1.5,20525,def,303851,timeout (cpu),900.03,900.113,475664.0,starexec-unknown
380644004,lia/chc-lia-0281.smt2,7589889,spacer,19768,def,300997,complete,184.863,184.95,1755308.0,unsat
380644005,lia/chc-lia-0281.smt2,7589889,TransfHORNer,20513,default,303835,complete,230.659,230.764,671236.0,starexec-unknown
380643822,lia/chc-lia-0282.smt2,7589861,PECOS-v1.10,20409,lia.sh,303282,complete,665.043,665.162,351360.0,starexec-unknown
380643823,lia/chc-lia-0282.smt2,7589861,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.05,869.812,1.6108888E7,starexec-unknown
380643824,lia/chc-lia-0282.smt2,7589861,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.06,900.132,225576.0,starexec-unknown
380643825,lia/chc-lia-0282.smt2,7589861,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,complete,582.107,514.701,5.9540016E7,starexec-unknown
380643826,lia/chc-lia-0282.smt2,7589861,Ultimate Unihorn Automizer  2018 07 06 10 41,20426,default,303311,complete,20.0654,7.81304,5.9537968E7,starexec-unknown
380643827,lia/chc-lia-0282.smt2,7589861,rebus v1.5,20525,def,303851,timeout (cpu),900.07,900.206,470644.0,starexec-unknown
380643828,lia/chc-lia-0282.smt2,7589861,spacer,19768,def,300997,complete,12.2087,12.2092,452420.0,sat
380643829,lia/chc-lia-0282.smt2,7589861,TransfHORNer,20513,default,303835,complete,512.605,512.593,686048.0,starexec-unknown
380643390,lia/chc-lia-0283.smt2,7589792,PECOS-v1.10,20409,lia.sh,303282,timeout (cpu),900.0,900.0,396736.0,starexec-unknown
380643391,lia/chc-lia-0283.smt2,7589792,Eldarica 2.0alpha 12GB,20382,def,303234,timeout (cpu),900.01,867.219,1.6174424E7,starexec-unknown
380643392,lia/chc-lia-0283.smt2,7589792,hoice v1.5.0,20413,hoice_default,303297,timeout (cpu),900.08,900.106,202400.0,starexec-unknown
380643393,lia/chc-lia-0283.smt2,7589792,Ultimate TreeAutomizer  2018 07 06 11 04,20427,default,303312,timeout (cpu),900.06,832.318,5.947038E7,starexec-unknown
